job_id,job_title,industry,location,salary_usd,skills_required,remote_option,company_size,posting_date,month,month_name
9237,Quantum Researcher,Quantum Computing,Dubai,54905,Qiskit; Linear Algebra,Yes,Large,06-07-2025,7,July
9238,ML Researcher,Ai,New York,109482,PyTorch; Python,Yes,Small,10-11-2025,11,November
9239,ML Researcher,Ai,Dubai,220228,Python; TensorFlow,Yes,Large,17-10-2025,10,October
9240,Sustainability Analyst,Green Tech,Dubai,240860,Energy Modeling; Climate Data Analysis,No,Large,18-11-2025,11,November
9241,Data Scientist,Ai,Berlin,165432,Python; PyTorch,Yes,Small,02-04-2025,4,April
9242,Blockchain Developer,Blockchain,New York,215285,Ethereum; Solidity,No,Small,03-07-2025,7,July
9243,Blockchain Developer,Blockchain,London,227128,Rust; Solidity,Yes,Medium,15-06-2025,6,June
9244,Sustainability Analyst,Green Tech,Dubai,218313,Energy Modeling; Climate Data Analysis,No,Large,08-11-2025,11,November
9245,Sustainability Analyst,Green Tech,New York,207695,Energy Modeling; Climate Data Analysis,No,Small,11-02-2025,2,February
9246,Blockchain Developer,Blockchain,Dubai,213615,Rust; Solidity,No,Small,08-05-2025,5,May
9247,AI Engineer,Ai,Berlin,140654,PyTorch; Python,Yes,Small,23-11-2025,11,November
9248,Quantum Researcher,Quantum Computing,Singapore,204692,Quantum Algorithms; Linear Algebra,No,Small,18-10-2025,10,October
9249,Blockchain Developer,Blockchain,London,144605,Ethereum; Rust,No,Small,13-12-2025,12,December
9250,Smart Contract Engineer,Blockchain,Tokyo,217653,Solidity; Rust,Yes,Medium,16-08-2025,8,August
9251,Smart Contract Engineer,Blockchain,Singapore,79459,Rust; Ethereum,Yes,Small,25-11-2025,11,November
9252,Quantum Software Developer,Quantum Computing,Singapore,191518,Quantum Algorithms; Linear Algebra,Yes,Small,16-02-2025,2,February
9253,Blockchain Developer,Blockchain,Berlin,74569,Rust; Solidity,No,Medium,04-11-2025,11,November
9254,Sustainability Analyst,Green Tech,Dubai,205597,Energy Modeling; Climate Data Analysis,Yes,Small,29-10-2025,10,October
9255,Blockchain Developer,Blockchain,Singapore,53260,Ethereum; Rust,Yes,Large,05-03-2025,3,March
9256,Renewable Energy Engineer,Green Tech,Berlin,107720,Climate Data Analysis; Energy Modeling,No,Medium,04-08-2025,8,August
9257,Quantum Software Developer,Quantum Computing,Tokyo,166829,Linear Algebra; Quantum Algorithms,Yes,Small,22-06-2025,6,June
9258,Sustainability Analyst,Green Tech,Tokyo,182392,Climate Data Analysis; Energy Modeling,No,Small,26-06-2025,6,June
9259,Quantum Software Developer,Quantum Computing,Berlin,229518,Linear Algebra; Qiskit,Yes,Medium,29-10-2025,10,October
9260,Blockchain Developer,Blockchain,London,234284,Rust; Solidity,No,Large,21-03-2025,3,March
9261,Data Scientist,Ai,London,181540,Python; TensorFlow,No,Large,29-09-2025,9,September
9262,Blockchain Developer,Blockchain,New York,199260,Ethereum; Solidity,Yes,Small,04-11-2025,11,November
9263,Quantum Software Developer,Quantum Computing,Berlin,133841,Quantum Algorithms; Qiskit,Yes,Large,06-03-2025,3,March
9264,ML Researcher,Ai,Tokyo,131494,TensorFlow; Python,Yes,Small,30-06-2025,6,June
9265,Blockchain Developer,Blockchain,Singapore,146092,Ethereum; Solidity,Yes,Medium,29-10-2025,10,October
9266,Quantum Researcher,Quantum Computing,Berlin,198960,Linear Algebra; Quantum Algorithms,Yes,Medium,06-12-2025,12,December
9267,Data Scientist,Ai,Dubai,154060,PyTorch; TensorFlow,No,Medium,30-09-2025,9,September
9268,Smart Contract Engineer,Blockchain,London,158374,Solidity; Rust,Yes,Small,26-06-2025,6,June
9269,ML Researcher,Ai,Tokyo,243244,PyTorch; TensorFlow,Yes,Large,09-07-2025,7,July
9270,AI Engineer,Ai,Berlin,130748,Python; TensorFlow,No,Large,05-01-2025,1,January
9271,Blockchain Developer,Blockchain,New York,218023,Rust; Solidity,Yes,Medium,01-06-2025,6,June
9272,AI Engineer,Ai,Dubai,237739,Python; TensorFlow,No,Medium,04-02-2025,2,February
9273,Blockchain Developer,Blockchain,Tokyo,156719,Rust; Ethereum,No,Medium,06-07-2025,7,July
9274,Sustainability Analyst,Green Tech,London,56715,Climate Data Analysis; Energy Modeling,No,Large,03-08-2025,8,August
9275,Renewable Energy Engineer,Green Tech,Dubai,175213,Energy Modeling; Climate Data Analysis,No,Small,06-10-2025,10,October
9276,Quantum Software Developer,Quantum Computing,Berlin,110663,Quantum Algorithms; Linear Algebra,No,Medium,12-06-2025,6,June
9277,Renewable Energy Engineer,Green Tech,Tokyo,129683,Climate Data Analysis; Energy Modeling,No,Medium,07-06-2025,6,June
9278,Quantum Researcher,Quantum Computing,New York,135524,Quantum Algorithms; Linear Algebra,No,Large,02-07-2025,7,July
9279,Data Scientist,Ai,New York,173665,PyTorch; Python,Yes,Medium,21-02-2025,2,February
9280,Sustainability Analyst,Green Tech,Singapore,157229,Climate Data Analysis; Energy Modeling,No,Small,17-10-2025,10,October
9281,Renewable Energy Engineer,Green Tech,Berlin,145678,Climate Data Analysis; Energy Modeling,No,Small,09-06-2025,6,June
9282,Data Scientist,Ai,New York,191728,PyTorch; Python,No,Large,09-04-2025,4,April
9283,Blockchain Developer,Blockchain,Dubai,112601,Solidity; Ethereum,No,Medium,03-10-2025,10,October
9284,AI Engineer,Ai,Tokyo,179991,PyTorch; Python,Yes,Medium,21-11-2025,11,November
9285,Blockchain Developer,Blockchain,New York,176948,Solidity; Rust,Yes,Small,08-09-2025,9,September
9286,Sustainability Analyst,Green Tech,Singapore,86807,Climate Data Analysis; Energy Modeling,Yes,Medium,19-09-2025,9,September
9287,Renewable Energy Engineer,Green Tech,New York,90547,Energy Modeling; Climate Data Analysis,Yes,Large,23-09-2025,9,September
9288,Smart Contract Engineer,Blockchain,Singapore,121785,Rust; Ethereum,Yes,Large,23-11-2025,11,November
9289,Smart Contract Engineer,Blockchain,New York,167197,Ethereum; Rust,Yes,Large,21-07-2025,7,July
9290,Quantum Researcher,Quantum Computing,New York,213033,Linear Algebra; Qiskit,No,Small,21-08-2025,8,August
9291,Quantum Researcher,Quantum Computing,Singapore,146939,Linear Algebra; Qiskit,Yes,Medium,04-01-2025,1,January
9292,Quantum Researcher,Quantum Computing,Tokyo,202923,Linear Algebra; Qiskit,No,Medium,04-05-2025,5,May
9293,Quantum Researcher,Quantum Computing,Singapore,154533,Qiskit; Quantum Algorithms,No,Small,15-09-2025,9,September
9294,AI Engineer,Ai,Berlin,97729,TensorFlow; PyTorch,Yes,Large,14-07-2025,7,July
9295,Quantum Researcher,Quantum Computing,New York,240691,Quantum Algorithms; Linear Algebra,Yes,Medium,22-07-2025,7,July
9296,Sustainability Analyst,Green Tech,Singapore,197619,Climate Data Analysis; Energy Modeling,No,Medium,19-08-2025,8,August
9297,Renewable Energy Engineer,Green Tech,London,234535,Energy Modeling; Climate Data Analysis,Yes,Medium,13-04-2025,4,April
9298,Sustainability Analyst,Green Tech,London,184727,Energy Modeling; Climate Data Analysis,No,Large,23-07-2025,7,July
9299,Smart Contract Engineer,Blockchain,Dubai,74263,Solidity; Rust,No,Large,27-04-2025,4,April
9300,Smart Contract Engineer,Blockchain,Tokyo,125213,Solidity; Ethereum,No,Large,25-05-2025,5,May
9301,Renewable Energy Engineer,Green Tech,Dubai,230556,Climate Data Analysis; Energy Modeling,Yes,Medium,27-07-2025,7,July
9302,Quantum Researcher,Quantum Computing,Singapore,119506,Qiskit; Quantum Algorithms,No,Small,24-08-2025,8,August
9303,AI Engineer,Ai,New York,142711,PyTorch; Python,No,Large,03-10-2025,10,October
9304,Quantum Researcher,Quantum Computing,Dubai,68186,Quantum Algorithms; Linear Algebra,No,Large,08-12-2025,12,December
9305,Quantum Researcher,Quantum Computing,Singapore,65592,Linear Algebra; Qiskit,Yes,Large,29-12-2025,12,December
9306,Quantum Researcher,Quantum Computing,New York,66168,Quantum Algorithms; Linear Algebra,Yes,Small,05-12-2025,12,December
9307,Renewable Energy Engineer,Green Tech,New York,82276,Climate Data Analysis; Energy Modeling,Yes,Small,19-07-2025,7,July
9308,Smart Contract Engineer,Blockchain,Dubai,117338,Solidity; Rust,No,Small,06-10-2025,10,October
9309,Data Scientist,Ai,New York,228754,Python; TensorFlow,Yes,Medium,02-05-2025,5,May
9310,Quantum Software Developer,Quantum Computing,New York,183076,Quantum Algorithms; Linear Algebra,Yes,Medium,21-06-2025,6,June
9311,Blockchain Developer,Blockchain,Berlin,187656,Rust; Ethereum,Yes,Medium,01-01-2025,1,January
9312,Quantum Researcher,Quantum Computing,Tokyo,77886,Qiskit; Quantum Algorithms,Yes,Large,20-10-2025,10,October
9313,Quantum Software Developer,Quantum Computing,Dubai,232850,Qiskit; Linear Algebra,No,Small,24-01-2025,1,January
9314,Smart Contract Engineer,Blockchain,London,224370,Solidity; Ethereum,Yes,Medium,19-07-2025,7,July
9315,ML Researcher,Ai,Singapore,203354,TensorFlow; PyTorch,Yes,Large,24-07-2025,7,July
9316,Renewable Energy Engineer,Green Tech,Berlin,135955,Climate Data Analysis; Energy Modeling,Yes,Large,29-03-2025,3,March
9317,Renewable Energy Engineer,Green Tech,Singapore,124145,Climate Data Analysis; Energy Modeling,Yes,Medium,12-09-2025,9,September
9318,ML Researcher,Ai,Dubai,103168,Python; TensorFlow,Yes,Large,05-04-2025,4,April
9319,Quantum Software Developer,Quantum Computing,Berlin,192819,Linear Algebra; Quantum Algorithms,Yes,Small,23-11-2025,11,November
9320,Smart Contract Engineer,Blockchain,New York,68899,Solidity; Rust,Yes,Small,14-07-2025,7,July
9321,Quantum Software Developer,Quantum Computing,Singapore,223650,Qiskit; Linear Algebra,No,Large,22-01-2025,1,January
9322,Renewable Energy Engineer,Green Tech,Tokyo,66503,Climate Data Analysis; Energy Modeling,Yes,Medium,22-12-2025,12,December
9323,Smart Contract Engineer,Blockchain,Tokyo,189860,Rust; Solidity,Yes,Large,06-12-2025,12,December
9324,Sustainability Analyst,Green Tech,Tokyo,172737,Energy Modeling; Climate Data Analysis,Yes,Large,02-09-2025,9,September
9325,Renewable Energy Engineer,Green Tech,Singapore,101770,Climate Data Analysis; Energy Modeling,Yes,Medium,22-01-2025,1,January
9326,Data Scientist,Ai,Berlin,93363,PyTorch; TensorFlow,No,Medium,24-10-2025,10,October
9327,Blockchain Developer,Blockchain,Tokyo,233229,Rust; Solidity,No,Medium,10-06-2025,6,June
9328,Smart Contract Engineer,Blockchain,Singapore,59228,Rust; Ethereum,Yes,Small,25-11-2025,11,November
9329,Sustainability Analyst,Green Tech,Tokyo,105414,Climate Data Analysis; Energy Modeling,Yes,Medium,02-02-2025,2,February
9330,Blockchain Developer,Blockchain,Singapore,232089,Rust; Solidity,Yes,Medium,25-08-2025,8,August
9331,ML Researcher,Ai,New York,222933,TensorFlow; Python,Yes,Large,09-12-2025,12,December
9332,Data Scientist,Ai,London,212228,TensorFlow; Python,No,Small,06-10-2025,10,October
9333,Quantum Researcher,Quantum Computing,Tokyo,141087,Quantum Algorithms; Linear Algebra,Yes,Medium,03-04-2025,4,April
9334,AI Engineer,Ai,Berlin,63909,TensorFlow; Python,Yes,Medium,01-02-2025,2,February
9335,Renewable Energy Engineer,Green Tech,Berlin,134798,Climate Data Analysis; Energy Modeling,No,Large,05-11-2025,11,November
9336,Quantum Software Developer,Quantum Computing,Dubai,238095,Qiskit; Quantum Algorithms,Yes,Small,13-05-2025,5,May
9337,AI Engineer,Ai,Tokyo,219938,TensorFlow; PyTorch,Yes,Large,21-04-2025,4,April
9338,Quantum Software Developer,Quantum Computing,London,126576,Linear Algebra; Quantum Algorithms,Yes,Small,22-06-2025,6,June
9339,Data Scientist,Ai,New York,225484,Python; TensorFlow,No,Medium,04-08-2025,8,August
9340,Sustainability Analyst,Green Tech,London,179949,Climate Data Analysis; Energy Modeling,Yes,Small,29-06-2025,6,June
9341,AI Engineer,Ai,London,211976,Python; PyTorch,Yes,Small,25-08-2025,8,August
9342,Blockchain Developer,Blockchain,New York,218043,Solidity; Rust,Yes,Large,17-10-2025,10,October
9343,AI Engineer,Ai,Dubai,242304,Python; TensorFlow,No,Medium,26-01-2025,1,January
9344,AI Engineer,Ai,Singapore,104910,TensorFlow; Python,Yes,Large,09-03-2025,3,March
9345,Renewable Energy Engineer,Green Tech,Dubai,129809,Energy Modeling; Climate Data Analysis,No,Small,06-05-2025,5,May
9346,AI Engineer,Ai,London,194477,TensorFlow; PyTorch,No,Large,12-08-2025,8,August
9347,Sustainability Analyst,Green Tech,New York,68216,Climate Data Analysis; Energy Modeling,No,Large,31-07-2025,7,July
9348,Quantum Researcher,Quantum Computing,London,187881,Qiskit; Quantum Algorithms,No,Medium,17-01-2025,1,January
9349,Quantum Software Developer,Quantum Computing,Tokyo,73737,Linear Algebra; Quantum Algorithms,Yes,Medium,17-12-2025,12,December
9350,Blockchain Developer,Blockchain,Singapore,61954,Ethereum; Rust,Yes,Medium,29-08-2025,8,August
9351,Blockchain Developer,Blockchain,Dubai,179447,Rust; Solidity,Yes,Medium,08-12-2025,12,December
9352,Quantum Software Developer,Quantum Computing,Berlin,222444,Qiskit; Linear Algebra,Yes,Small,08-12-2025,12,December
9353,Smart Contract Engineer,Blockchain,Tokyo,184430,Rust; Ethereum,No,Large,28-10-2025,10,October
9354,Sustainability Analyst,Green Tech,London,189217,Climate Data Analysis; Energy Modeling,Yes,Small,12-04-2025,4,April
9355,AI Engineer,Ai,New York,112769,TensorFlow; Python,No,Large,19-04-2025,4,April
9356,Smart Contract Engineer,Blockchain,Berlin,175477,Solidity; Rust,Yes,Small,24-06-2025,6,June
9357,Quantum Software Developer,Quantum Computing,New York,207157,Qiskit; Quantum Algorithms,No,Medium,20-06-2025,6,June
9358,AI Engineer,Ai,New York,105930,TensorFlow; Python,Yes,Large,15-03-2025,3,March
9359,Sustainability Analyst,Green Tech,Singapore,120070,Climate Data Analysis; Energy Modeling,Yes,Small,27-01-2025,1,January
9360,AI Engineer,Ai,London,115862,Python; PyTorch,Yes,Small,06-02-2025,2,February
9361,Smart Contract Engineer,Blockchain,Tokyo,82123,Solidity; Rust,No,Medium,19-04-2025,4,April
9362,Renewable Energy Engineer,Green Tech,Berlin,86834,Climate Data Analysis; Energy Modeling,Yes,Large,02-05-2025,5,May
9363,Quantum Software Developer,Quantum Computing,Tokyo,236064,Linear Algebra; Quantum Algorithms,Yes,Large,27-08-2025,8,August
9364,AI Engineer,Ai,London,224986,Python; TensorFlow,Yes,Medium,26-02-2025,2,February
9365,Quantum Researcher,Quantum Computing,Dubai,215985,Qiskit; Quantum Algorithms,No,Medium,23-04-2025,4,April
9366,ML Researcher,Ai,Tokyo,121415,PyTorch; Python,No,Medium,13-09-2025,9,September
9367,Quantum Software Developer,Quantum Computing,Berlin,121975,Quantum Algorithms; Qiskit,Yes,Large,21-06-2025,6,June
9368,Quantum Researcher,Quantum Computing,New York,168264,Linear Algebra; Quantum Algorithms,Yes,Large,05-11-2025,11,November
9369,Quantum Software Developer,Quantum Computing,London,209131,Qiskit; Linear Algebra,No,Small,09-12-2025,12,December
9370,Sustainability Analyst,Green Tech,Tokyo,168925,Energy Modeling; Climate Data Analysis,Yes,Large,02-11-2025,11,November
9371,Quantum Researcher,Quantum Computing,Singapore,172673,Quantum Algorithms; Linear Algebra,Yes,Medium,05-06-2025,6,June
9372,ML Researcher,Ai,Berlin,141125,TensorFlow; PyTorch,Yes,Medium,31-07-2025,7,July
9373,Sustainability Analyst,Green Tech,Singapore,212278,Climate Data Analysis; Energy Modeling,No,Large,12-07-2025,7,July
9374,Sustainability Analyst,Green Tech,Singapore,212352,Climate Data Analysis; Energy Modeling,Yes,Small,23-03-2025,3,March
9375,ML Researcher,Ai,Berlin,215911,TensorFlow; PyTorch,Yes,Large,10-04-2025,4,April
9376,Quantum Software Developer,Quantum Computing,London,240438,Qiskit; Quantum Algorithms,Yes,Large,23-01-2025,1,January
9377,Smart Contract Engineer,Blockchain,Singapore,86016,Solidity; Ethereum,No,Large,16-10-2025,10,October
9378,Blockchain Developer,Blockchain,Dubai,128804,Solidity; Rust,No,Large,07-07-2025,7,July
9379,ML Researcher,Ai,Dubai,192563,Python; TensorFlow,Yes,Small,08-10-2025,10,October
9380,Renewable Energy Engineer,Green Tech,Singapore,222364,Climate Data Analysis; Energy Modeling,No,Large,21-02-2025,2,February
9381,Data Scientist,Ai,Dubai,189177,Python; TensorFlow,Yes,Small,27-12-2025,12,December
9382,ML Researcher,Ai,London,177383,TensorFlow; Python,Yes,Large,19-06-2025,6,June
9383,Quantum Software Developer,Quantum Computing,Singapore,132416,Quantum Algorithms; Qiskit,Yes,Small,11-11-2025,11,November
9384,ML Researcher,Ai,Berlin,171094,PyTorch; Python,No,Medium,27-04-2025,4,April
9385,Blockchain Developer,Blockchain,Singapore,191236,Ethereum; Solidity,Yes,Large,26-02-2025,2,February
9386,Blockchain Developer,Blockchain,Singapore,188384,Rust; Ethereum,No,Medium,26-04-2025,4,April
9387,Data Scientist,Ai,New York,240265,PyTorch; Python,No,Large,17-11-2025,11,November
9388,Sustainability Analyst,Green Tech,London,248345,Climate Data Analysis; Energy Modeling,Yes,Medium,11-04-2025,4,April
9389,ML Researcher,Ai,Dubai,175472,TensorFlow; PyTorch,Yes,Small,04-01-2025,1,January
9390,Quantum Software Developer,Quantum Computing,Berlin,89110,Linear Algebra; Quantum Algorithms,No,Medium,14-04-2025,4,April
9391,Quantum Researcher,Quantum Computing,Berlin,159393,Qiskit; Quantum Algorithms,No,Large,17-11-2025,11,November
9392,Renewable Energy Engineer,Green Tech,New York,198305,Climate Data Analysis; Energy Modeling,Yes,Small,16-08-2025,8,August
9393,ML Researcher,Ai,New York,101309,PyTorch; TensorFlow,Yes,Small,15-07-2025,7,July
9394,Data Scientist,Ai,Tokyo,222947,Python; PyTorch,No,Medium,15-01-2025,1,January
9395,Smart Contract Engineer,Blockchain,Singapore,127023,Ethereum; Solidity,Yes,Medium,16-06-2025,6,June
9396,Blockchain Developer,Blockchain,Dubai,126179,Ethereum; Solidity,No,Large,25-11-2025,11,November
9397,Quantum Software Developer,Quantum Computing,Tokyo,157036,Linear Algebra; Qiskit,No,Large,30-01-2025,1,January
9398,Quantum Researcher,Quantum Computing,New York,216888,Qiskit; Linear Algebra,No,Small,10-12-2025,12,December
9399,AI Engineer,Ai,Singapore,88255,PyTorch; TensorFlow,No,Large,13-09-2025,9,September
9400,Blockchain Developer,Blockchain,New York,158871,Solidity; Rust,Yes,Small,22-04-2025,4,April
9401,AI Engineer,Ai,New York,60364,TensorFlow; Python,Yes,Large,26-02-2025,2,February
9402,Blockchain Developer,Blockchain,Berlin,136001,Rust; Solidity,No,Medium,19-09-2025,9,September
9403,AI Engineer,Ai,Dubai,143553,PyTorch; TensorFlow,No,Small,15-10-2025,10,October
9404,Data Scientist,Ai,Singapore,210367,Python; TensorFlow,Yes,Small,19-07-2025,7,July
9405,Smart Contract Engineer,Blockchain,New York,97634,Solidity; Rust,Yes,Medium,11-03-2025,3,March
9406,Quantum Researcher,Quantum Computing,New York,135107,Quantum Algorithms; Qiskit,No,Large,07-07-2025,7,July
9407,Quantum Researcher,Quantum Computing,Tokyo,154650,Qiskit; Linear Algebra,Yes,Large,17-05-2025,5,May
9408,ML Researcher,Ai,New York,118688,Python; PyTorch,No,Large,06-12-2025,12,December
9409,Quantum Researcher,Quantum Computing,Tokyo,155124,Qiskit; Linear Algebra,Yes,Medium,23-04-2025,4,April
9410,Data Scientist,Ai,London,126281,TensorFlow; PyTorch,Yes,Large,14-04-2025,4,April
9411,ML Researcher,Ai,Singapore,167047,Python; TensorFlow,No,Medium,02-02-2025,2,February
9412,AI Engineer,Ai,London,215984,Python; TensorFlow,Yes,Large,08-10-2025,10,October
